,date,category,size,hours,quantity,sales
11570,2023/06/05,Supreme,M,11,1.0,1369.5
11571,2023/06/05,Supreme,M,12,5.0,6847.5
11572,2023/06/05,Supreme,M,13,1.0,1348.75
11573,2023/06/05,Supreme,M,16,1.0,1369.5
11574,2023/06/05,Supreme,M,17,1.0,1369.5
11575,2023/06/05,Supreme,M,20,1.0,1369.5
11576,2023/06/05,Supreme,M,21,1.0,1369.5
11577,2023/06/05,Supreme,S,11,1.0,1037.5
11578,2023/06/05,Supreme,S,12,3.0,3071.0
11579,2023/06/05,Supreme,S,13,2.0,2075.0
11580,2023/06/05,Supreme,S,15,1.0,1037.5
11581,2023/06/05,Supreme,S,16,1.0,1037.5
11582,2023/06/05,Supreme,S,17,1.0,1016.75
11583,2023/06/05,Supreme,S,18,2.0,2075.0
11584,2023/06/05,Supreme,S,19,1.0,1037.5
11585,2023/06/05,Veggie,L,12,3.0,4706.1
11586,2023/06/05,Veggie,L,13,2.0,3403.0
11587,2023/06/05,Veggie,L,15,3.0,4851.35
11588,2023/06/05,Veggie,L,17,5.0,8063.45
11589,2023/06/05,Veggie,L,18,1.0,1535.5
11590,2023/06/05,Veggie,L,20,1.0,1680.75
11591,2023/06/05,Veggie,L,21,2.0,3403.0
11592,2023/06/05,Veggie,M,12,3.0,4046.25
11593,2023/06/05,Veggie,M,13,1.0,1224.25
11594,2023/06/05,Veggie,M,14,1.0,1224.25
11595,2023/06/05,Veggie,M,15,1.0,1328.0
11596,2023/06/05,Veggie,M,16,1.0,1369.5
11597,2023/06/05,Veggie,M,17,1.0,1369.5
11598,2023/06/05,Veggie,M,18,2.0,2656.0
11599,2023/06/05,Veggie,S,11,1.0,996.0
11600,2023/06/05,Veggie,S,12,1.0,1037.5
11601,2023/06/05,Veggie,S,16,1.0,1037.5
11602,2023/06/05,Veggie,S,17,1.0,996.0
11603,2023/06/05,Veggie,S,18,2.0,1992.0
11604,2023/06/05,Veggie,S,20,1.0,1037.5
11605,2023/06/06,Chicken,L,12,1.0,1722.25
11606,2023/06/06,Chicken,L,13,3.0,5166.75
11607,2023/06/06,Chicken,L,15,2.0,3444.5
11608,2023/06/06,Chicken,L,16,1.0,1722.25
11609,2023/06/06,Chicken,L,17,1.0,1722.25
11610,2023/06/06,Chicken,L,19,1.0,1722.25
11611,2023/06/06,Chicken,L,23,1.0,1722.25
11612,2023/06/06,Chicken,M,12,3.0,4170.75
11613,2023/06/06,Chicken,M,13,2.0,2780.5
11614,2023/06/06,Chicken,M,15,1.0,1390.25
11615,2023/06/06,Chicken,M,16,1.0,1390.25
11616,2023/06/06,Chicken,M,18,1.0,1390.25
11617,2023/06/06,Chicken,M,19,3.0,4170.75
11618,2023/06/06,Chicken,M,20,1.0,1390.25
11619,2023/06/06,Chicken,M,22,2.0,2780.5
11620,2023/06/06,Chicken,S,14,1.0,1058.25
11621,2023/06/06,Chicken,S,16,1.0,1058.25
11622,2023/06/06,Chicken,S,19,1.0,1058.25
11623,2023/06/06,Chicken,S,23,1.0,1058.25
11624,2023/06/06,Classic,L,12,3.0,4772.5
11625,2023/06/06,Classic,L,13,1.0,1369.5
11626,2023/06/06,Classic,L,15,2.0,2635.25
11627,2023/06/06,Classic,L,16,1.0,1265.75
11628,2023/06/06,Classic,L,17,1.0,1452.5
11629,2023/06/06,Classic,L,18,1.0,1701.5
11630,2023/06/06,Classic,L,19,3.0,4855.5
11631,2023/06/06,Classic,L,20,1.0,1701.5
11632,2023/06/06,Classic,L,22,1.0,1701.5
11633,2023/06/06,Classic,M,12,1.0,1328.0
11634,2023/06/06,Classic,M,13,2.0,2656.0
11635,2023/06/06,Classic,M,14,1.0,1328.0
11636,2023/06/06,Classic,M,16,2.0,2365.5
11637,2023/06/06,Classic,M,17,2.0,2427.75
11638,2023/06/06,Classic,M,18,1.0,1328.0
11639,2023/06/06,Classic,M,19,2.0,2365.5
11640,2023/06/06,Classic,M,21,1.0,1037.5
11641,2023/06/06,Classic,M,22,1.0,1099.75
11642,2023/06/06,Classic,S,12,2.0,1992.0
11643,2023/06/06,Classic,S,13,2.0,1867.5
11644,2023/06/06,Classic,S,15,2.0,1992.0
11645,2023/06/06,Classic,S,17,2.0,1909.0
11646,2023/06/06,Classic,S,19,2.0,1992.0
11647,2023/06/06,Classic,S,20,2.0,1992.0
11648,2023/06/06,Classic,S,21,1.0,996.0
11649,2023/06/06,Classic,S,23,1.0,996.0
11650,2023/06/06,Classic,XL,17,1.0,2116.5
11651,2023/06/06,Classic,XL,19,1.0,2116.5
11652,2023/06/06,Supreme,L,12,1.0,1680.75
11653,2023/06/06,Supreme,L,14,1.0,1722.25
11654,2023/06/06,Supreme,L,16,1.0,1722.25
11655,2023/06/06,Supreme,L,17,2.0,3444.5
11656,2023/06/06,Supreme,L,18,2.0,3444.5
11657,2023/06/06,Supreme,L,19,1.0,1722.25
11658,2023/06/06,Supreme,L,20,2.0,3444.5
11659,2023/06/06,Supreme,L,21,3.0,5166.75
11660,2023/06/06,Supreme,L,22,1.0,1680.75
11661,2023/06/06,Supreme,M,13,3.0,4087.75
11662,2023/06/06,Supreme,M,14,1.0,1369.5
11663,2023/06/06,Supreme,M,16,1.0,1369.5
11664,2023/06/06,Supreme,M,17,1.0,1348.75
11665,2023/06/06,Supreme,M,18,2.0,2739.0
11666,2023/06/06,Supreme,M,19,1.0,1369.5
11667,2023/06/06,Supreme,S,12,2.0,2054.25
11668,2023/06/06,Supreme,S,15,1.0,1037.5
11669,2023/06/06,Supreme,S,17,1.0,1962.9499999999998
11670,2023/06/06,Supreme,S,18,1.0,1016.75
11671,2023/06/06,Supreme,S,19,1.0,1037.5
11672,2023/06/06,Supreme,S,20,2.0,2075.0
11673,2023/06/06,Supreme,S,22,1.0,1037.5
11674,2023/06/06,Veggie,L,12,1.0,1489.85
11675,2023/06/06,Veggie,L,13,3.0,5042.25
11676,2023/06/06,Veggie,L,14,1.0,1680.75
11677,2023/06/06,Veggie,L,15,1.0,1489.85
11678,2023/06/06,Veggie,L,16,1.0,1489.85
11679,2023/06/06,Veggie,L,17,2.0,3071.0
11680,2023/06/06,Veggie,L,18,4.0,6469.85
11681,2023/06/06,Veggie,L,19,2.0,3216.25
11682,2023/06/06,Veggie,L,22,2.0,3216.25
11683,2023/06/06,Veggie,M,12,4.0,5270.5
11684,2023/06/06,Veggie,M,13,1.0,1328.0
11685,2023/06/06,Veggie,M,14,1.0,1328.0
11686,2023/06/06,Veggie,M,17,1.0,1390.25
11687,2023/06/06,Veggie,M,18,2.0,2552.25
11688,2023/06/06,Veggie,M,21,1.0,1390.25
11689,2023/06/06,Veggie,S,14,1.0,996.0
11690,2023/06/06,Veggie,S,16,2.0,1992.0
11691,2023/06/06,Veggie,S,19,1.0,1058.25
11692,2023/06/06,Veggie,S,22,1.0,996.0
11693,2023/06/06,Veggie,S,23,1.0,1037.5
11694,2023/06/07,Chicken,L,12,5.0,8611.25
11695,2023/06/07,Chicken,L,13,2.0,3444.5
11696,2023/06/07,Chicken,L,14,2.0,3444.5
11697,2023/06/07,Chicken,L,17,1.0,1722.25
11698,2023/06/07,Chicken,L,18,2.0,3444.5
11699,2023/06/07,Chicken,L,19,1.0,1722.25
11700,2023/06/07,Chicken,L,20,1.0,1722.25
11701,2023/06/07,Chicken,L,22,1.0,1722.25
11702,2023/06/07,Chicken,M,12,1.0,1390.25
11703,2023/06/07,Chicken,M,13,5.0,6951.25
11704,2023/06/07,Chicken,M,14,1.0,1390.25
11705,2023/06/07,Chicken,M,18,1.0,1390.25
11706,2023/06/07,Chicken,S,12,2.0,2116.5
11707,2023/06/07,Chicken,S,13,2.0,2116.5
11708,2023/06/07,Chicken,S,15,1.0,1058.25
11709,2023/06/07,Chicken,S,17,1.0,1058.25
11710,2023/06/07,Chicken,S,18,1.0,1058.25
11711,2023/06/07,Classic,L,11,1.0,1701.5
11712,2023/06/07,Classic,L,12,1.0,1369.5
11713,2023/06/07,Classic,L,17,2.0,3403.0
11714,2023/06/07,Classic,L,18,2.0,3403.0
11715,2023/06/07,Classic,M,11,1.0,1328.0
11716,2023/06/07,Classic,M,12,2.0,2365.5
11717,2023/06/07,Classic,M,13,3.0,3984.0
11718,2023/06/07,Classic,M,17,3.0,3755.75
11719,2023/06/07,Classic,M,18,2.0,2199.5
11720,2023/06/07,Classic,M,19,1.0,1328.0
11721,2023/06/07,Classic,M,20,1.0,1328.0
11722,2023/06/07,Classic,S,12,9.0,8486.75
11723,2023/06/07,Classic,S,13,4.0,3797.25
11724,2023/06/07,Classic,S,14,2.0,1784.5
11725,2023/06/07,Classic,S,17,2.0,1805.25
11726,2023/06/07,Classic,S,18,2.0,1680.75
11727,2023/06/07,Classic,S,19,1.0,996.0
11728,2023/06/07,Classic,S,20,2.0,1992.0
11729,2023/06/07,Supreme,L,11,1.0,1722.25
11730,2023/06/07,Supreme,L,12,3.0,5125.25
11731,2023/06/07,Supreme,L,13,2.0,3444.5
11732,2023/06/07,Supreme,L,14,1.0,1722.25
11733,2023/06/07,Supreme,L,16,2.0,3444.5
11734,2023/06/07,Supreme,L,17,2.0,3403.0
11735,2023/06/07,Supreme,L,18,1.0,1722.25
11736,2023/06/07,Supreme,L,19,1.0,1722.25
11737,2023/06/07,Supreme,M,11,1.0,1369.5
11738,2023/06/07,Supreme,M,13,2.0,2739.0
11739,2023/06/07,Supreme,M,15,3.0,4067.0
11740,2023/06/07,Supreme,M,17,2.0,2739.0
11741,2023/06/07,Supreme,M,18,2.0,2739.0
11742,2023/06/07,Supreme,S,12,2.0,2075.0
11743,2023/06/07,Supreme,S,14,1.0,1037.5
11744,2023/06/07,Supreme,S,19,1.0,1016.75
11745,2023/06/07,Supreme,S,22,1.0,1037.5
11746,2023/06/07,Veggie,L,11,1.0,1535.5
11747,2023/06/07,Veggie,L,12,4.0,6386.85
11748,2023/06/07,Veggie,L,13,1.0,1680.75
11749,2023/06/07,Veggie,L,17,4.0,6386.85
11750,2023/06/07,Veggie,L,18,5.0,8341.5
11751,2023/06/07,Veggie,L,20,1.0,1535.5
11752,2023/06/07,Veggie,M,12,1.0,1224.25
11753,2023/06/07,Veggie,M,13,1.0,1328.0
11754,2023/06/07,Veggie,M,14,1.0,1224.25
11755,2023/06/07,Veggie,M,15,1.0,1390.25
11756,2023/06/07,Veggie,M,18,1.0,1328.0
11757,2023/06/07,Veggie,M,19,1.0,1369.5
11758,2023/06/07,Veggie,M,21,1.0,1328.0
11759,2023/06/07,Veggie,M,22,1.0,1328.0
11760,2023/06/07,Veggie,S,12,3.0,3091.75
11761,2023/06/07,Veggie,S,13,1.0,1037.5
11762,2023/06/07,Veggie,S,15,1.0,996.0
11763,2023/06/07,Veggie,S,18,2.0,1992.0
11764,2023/06/08,Chicken,L,11,1.0,1722.25
11765,2023/06/08,Chicken,L,12,1.0,1722.25
11766,2023/06/08,Chicken,L,13,2.0,3444.5
11767,2023/06/08,Chicken,L,14,1.0,1722.25
11768,2023/06/08,Chicken,L,15,1.0,1722.25
11769,2023/06/08,Chicken,L,17,3.0,5166.75
11770,2023/06/08,Chicken,L,18,2.0,3444.5
11771,2023/06/08,Chicken,L,19,2.0,3444.5
11772,2023/06/08,Chicken,M,12,3.0,4170.75
11773,2023/06/08,Chicken,M,13,1.0,1390.25
11774,2023/06/08,Chicken,M,16,1.0,1390.25
11775,2023/06/08,Chicken,M,17,3.0,4170.75
11776,2023/06/08,Chicken,M,21,1.0,1390.25
11777,2023/06/08,Chicken,S,12,4.0,4233.0
11778,2023/06/08,Chicken,S,13,2.0,2116.5
11779,2023/06/08,Chicken,S,14,4.0,4233.0
11780,2023/06/08,Chicken,S,16,1.0,1058.25
11781,2023/06/08,Chicken,S,17,1.0,1058.25
11782,2023/06/08,Chicken,S,19,1.0,1058.25
11783,2023/06/08,Classic,L,11,2.0,2739.0
11784,2023/06/08,Classic,L,12,1.0,1701.5
11785,2023/06/08,Classic,L,13,2.0,3403.0
11786,2023/06/08,Classic,L,14,3.0,4440.5
11787,2023/06/08,Classic,L,15,2.0,2718.25
11788,2023/06/08,Classic,L,16,1.0,1701.5
11789,2023/06/08,Classic,L,18,2.0,2635.25
11790,2023/06/08,Classic,L,19,2.0,3403.0
11791,2023/06/08,Classic,M,11,2.0,2656.0
11792,2023/06/08,Classic,M,12,2.0,2365.5
11793,2023/06/08,Classic,M,13,1.0,1328.0
11794,2023/06/08,Classic,M,14,3.0,3693.5
11795,2023/06/08,Classic,M,15,1.0,1203.5
11796,2023/06/08,Classic,M,16,1.0,1203.5
11797,2023/06/08,Classic,M,17,2.0,2656.0
11798,2023/06/08,Classic,M,18,2.0,2303.25
11799,2023/06/08,Classic,S,11,3.0,2676.75
11800,2023/06/08,Classic,S,12,5.0,4855.5
11801,2023/06/08,Classic,S,13,2.0,1992.0
11802,2023/06/08,Classic,S,14,2.0,1992.0
11803,2023/06/08,Classic,S,16,1.0,996.0
11804,2023/06/08,Classic,S,19,4.0,3818.0
11805,2023/06/08,Classic,XL,17,1.0,2116.5
11806,2023/06/08,Supreme,L,11,1.0,1722.25
11807,2023/06/08,Supreme,L,14,1.0,1722.25
11808,2023/06/08,Supreme,L,15,1.0,1722.25
11809,2023/06/08,Supreme,L,18,2.0,3444.5
11810,2023/06/08,Supreme,M,12,2.0,2718.25
11811,2023/06/08,Supreme,M,14,1.0,1348.75
11812,2023/06/08,Supreme,M,16,1.0,1369.5
11813,2023/06/08,Supreme,M,17,3.0,4067.0
11814,2023/06/08,Supreme,M,18,2.0,2739.0
11815,2023/06/08,Supreme,M,19,2.0,2718.25
11816,2023/06/08,Supreme,M,20,1.0,1369.5
11817,2023/06/08,Supreme,S,11,1.0,1016.75
11818,2023/06/08,Supreme,S,12,3.0,3091.75
11819,2023/06/08,Supreme,S,14,1.0,1962.9499999999998
11820,2023/06/08,Supreme,S,17,1.0,1016.75
11821,2023/06/08,Supreme,S,19,1.0,1016.75
11822,2023/06/08,Veggie,L,11,1.0,1535.5
11823,2023/06/08,Veggie,L,12,1.0,1489.85
11824,2023/06/08,Veggie,L,14,2.0,3025.35
11825,2023/06/08,Veggie,L,17,1.0,1680.75
11826,2023/06/08,Veggie,L,18,2.0,3170.6
11827,2023/06/08,Veggie,M,12,1.0,1224.25
11828,2023/06/08,Veggie,M,13,1.0,1328.0
11829,2023/06/08,Veggie,M,14,2.0,2552.25
11830,2023/06/08,Veggie,M,15,1.0,1328.0
11831,2023/06/08,Veggie,M,16,2.0,2656.0
11832,2023/06/08,Veggie,M,17,4.0,5208.25
11833,2023/06/08,Veggie,M,18,1.0,1369.5
11834,2023/06/08,Veggie,M,20,1.0,1328.0
11835,2023/06/08,Veggie,S,11,1.0,996.0
11836,2023/06/08,Veggie,S,13,1.0,996.0
11837,2023/06/08,Veggie,S,14,2.0,1992.0
11838,2023/06/08,Veggie,S,17,2.0,2054.25
11839,2023/06/09,Chicken,L,14,2.0,3444.5
11840,2023/06/09,Chicken,L,16,1.0,1722.25
11841,2023/06/09,Chicken,L,17,1.0,1722.25
11842,2023/06/09,Chicken,M,14,2.0,2780.5
11843,2023/06/09,Chicken,M,17,1.0,1390.25
11844,2023/06/09,Chicken,S,13,1.0,1058.25
11845,2023/06/09,Chicken,S,14,2.0,2116.5
11846,2023/06/09,Chicken,S,16,1.0,1058.25
11847,2023/06/09,Chicken,S,18,2.0,2116.5
11848,2023/06/09,Chicken,S,21,1.0,1058.25
11849,2023/06/09,Classic,L,14,1.0,1265.75
11850,2023/06/09,Classic,L,17,2.0,3403.0
11851,2023/06/09,Classic,L,18,1.0,1701.5
11852,2023/06/09,Classic,L,19,3.0,4336.75
11853,2023/06/09,Classic,M,12,1.0,1328.0
11854,2023/06/09,Classic,M,17,5.0,6121.25
11855,2023/06/09,Classic,M,19,1.0,1328.0
11856,2023/06/09,Classic,M,21,1.0,1037.5
11857,2023/06/09,Classic,S,12,1.0,996.0
11858,2023/06/09,Classic,S,14,3.0,2656.0
11859,2023/06/09,Classic,S,15,1.0,913.0
11860,2023/06/09,Classic,S,16,1.0,996.0
11861,2023/06/09,Classic,S,17,2.0,1992.0
11862,2023/06/09,Classic,S,18,3.0,2822.0
11863,2023/06/09,Classic,S,19,1.0,809.25
11864,2023/06/09,Classic,S,20,1.0,871.5
11865,2023/06/09,Classic,XL,17,1.0,2116.5
11866,2023/06/09,Classic,XL,19,1.0,2116.5
11867,2023/06/09,Supreme,L,14,2.0,3403.0
11868,2023/06/09,Supreme,L,15,1.0,1722.25
11869,2023/06/09,Supreme,L,16,1.0,1722.25
11870,2023/06/09,Supreme,L,17,2.0,3403.0
11871,2023/06/09,Supreme,L,18,1.0,1722.25
11872,2023/06/09,Supreme,L,19,2.0,3444.5
11873,2023/06/09,Supreme,M,12,1.0,1348.75
11874,2023/06/09,Supreme,M,14,2.0,2739.0
11875,2023/06/09,Supreme,M,15,1.0,1369.5
11876,2023/06/09,Supreme,M,17,2.0,2739.0
11877,2023/06/09,Supreme,M,18,1.0,1369.5
11878,2023/06/09,Supreme,M,19,2.0,2718.25
11879,2023/06/09,Supreme,S,14,1.0,1016.75
11880,2023/06/09,Supreme,S,17,1.0,1962.9499999999998
11881,2023/06/09,Supreme,S,21,1.0,1037.5
11882,2023/06/09,Veggie,L,14,2.0,3216.25
11883,2023/06/09,Veggie,L,17,2.0,3170.6
11884,2023/06/09,Veggie,L,18,4.0,6195.95
11885,2023/06/09,Veggie,L,19,1.0,1535.5
11886,2023/06/09,Veggie,L,21,4.0,6341.2
11887,2023/06/09,Veggie,M,14,2.0,2656.0
11888,2023/06/09,Veggie,M,17,3.0,3942.5
11889,2023/06/09,Veggie,M,18,2.0,2552.25
11890,2023/06/09,Veggie,S,11,1.0,996.0
11891,2023/06/09,Veggie,S,12,2.0,2054.25
11892,2023/06/09,Veggie,S,17,1.0,1058.25
11893,2023/06/09,Veggie,S,19,2.0,2033.5
11894,2023/06/09,Veggie,S,21,1.0,1058.25
11895,2023/06/10,Chicken,L,13,4.0,6889.0
11896,2023/06/10,Chicken,L,15,1.0,1722.25
11897,2023/06/10,Chicken,L,17,1.0,1722.25
11898,2023/06/10,Chicken,L,19,2.0,3444.5
11899,2023/06/10,Chicken,L,20,1.0,1722.25
11900,2023/06/10,Chicken,M,11,1.0,1390.25
11901,2023/06/10,Chicken,M,12,2.0,2780.5
11902,2023/06/10,Chicken,M,13,2.0,2780.5
11903,2023/06/10,Chicken,M,16,1.0,1390.25
11904,2023/06/10,Chicken,M,18,1.0,1390.25
11905,2023/06/10,Chicken,M,19,1.0,1390.25
11906,2023/06/10,Chicken,M,20,1.0,1390.25
11907,2023/06/10,Chicken,S,13,4.0,4233.0
11908,2023/06/10,Chicken,S,15,2.0,2116.5
11909,2023/06/10,Chicken,S,16,1.0,1058.25
11910,2023/06/10,Classic,L,12,4.0,6225.0
11911,2023/06/10,Classic,L,13,2.0,2531.5
11912,2023/06/10,Classic,L,14,1.0,1701.5
11913,2023/06/10,Classic,L,15,1.0,1265.75
11914,2023/06/10,Classic,L,16,2.0,2739.0
11915,2023/06/10,Classic,L,18,1.0,1701.5
11916,2023/06/10,Classic,L,19,1.0,1701.5
11917,2023/06/10,Classic,L,20,1.0,1701.5
11918,2023/06/10,Classic,L,21,1.0,1701.5
11919,2023/06/10,Classic,L,22,1.0,1369.5
11920,2023/06/10,Classic,M,12,1.0,1328.0
11921,2023/06/10,Classic,M,13,3.0,3693.5
11922,2023/06/10,Classic,M,14,1.0,1099.75
11923,2023/06/10,Classic,M,15,1.0,1037.5
11924,2023/06/10,Classic,M,17,1.0,1328.0
11925,2023/06/10,Classic,M,18,2.0,2365.5
11926,2023/06/10,Classic,M,19,2.0,2427.75
11927,2023/06/10,Classic,M,20,1.0,1328.0
11928,2023/06/10,Classic,S,12,1.0,996.0
11929,2023/06/10,Classic,S,13,2.0,1992.0
11930,2023/06/10,Classic,S,19,2.0,1867.5
11931,2023/06/10,Classic,S,20,4.0,3776.5
11932,2023/06/10,Classic,S,21,1.0,809.25
11933,2023/06/10,Supreme,L,11,2.0,3403.0
11934,2023/06/10,Supreme,L,12,4.0,6806.0
11935,2023/06/10,Supreme,L,13,2.0,3444.5
11936,2023/06/10,Supreme,L,14,2.0,3444.5
11937,2023/06/10,Supreme,L,16,1.0,1722.25
11938,2023/06/10,Supreme,L,18,1.0,1722.25
11939,2023/06/10,Supreme,L,19,1.0,1722.25
11940,2023/06/10,Supreme,L,20,1.0,1722.25
11941,2023/06/10,Supreme,M,12,2.0,2718.25
11942,2023/06/10,Supreme,M,13,1.0,1369.5
11943,2023/06/10,Supreme,M,14,1.0,1348.75
11944,2023/06/10,Supreme,M,17,1.0,1348.75
11945,2023/06/10,Supreme,M,19,5.0,6806.0
11946,2023/06/10,Supreme,S,11,1.0,1016.75
11947,2023/06/10,Supreme,S,12,3.0,4017.2
11948,2023/06/10,Supreme,S,13,1.0,1037.5
11949,2023/06/10,Supreme,S,14,1.0,1016.75
11950,2023/06/10,Supreme,S,15,3.0,3112.5
11951,2023/06/10,Supreme,S,16,1.0,1016.75
11952,2023/06/10,Supreme,S,18,2.0,2075.0
11953,2023/06/10,Supreme,S,19,2.0,2075.0
11954,2023/06/10,Veggie,L,12,2.0,3216.25
11955,2023/06/10,Veggie,L,13,5.0,7685.799999999999
11956,2023/06/10,Veggie,L,14,2.0,3071.0
11957,2023/06/10,Veggie,L,15,1.0,1680.75
11958,2023/06/10,Veggie,L,16,3.0,4851.35
11959,2023/06/10,Veggie,L,17,1.0,1535.5
11960,2023/06/10,Veggie,L,18,1.0,1680.75
11961,2023/06/10,Veggie,L,19,1.0,1535.5
11962,2023/06/10,Veggie,L,22,1.0,1680.75
11963,2023/06/10,Veggie,M,13,1.0,1328.0
11964,2023/06/10,Veggie,M,17,1.0,1328.0
11965,2023/06/10,Veggie,M,18,2.0,2552.25
11966,2023/06/10,Veggie,M,19,2.0,2718.25
11967,2023/06/10,Veggie,M,20,2.0,2552.25
11968,2023/06/10,Veggie,M,21,1.0,1328.0
11969,2023/06/10,Veggie,S,12,1.0,996.0
11970,2023/06/10,Veggie,S,13,2.0,1992.0
11971,2023/06/10,Veggie,S,18,1.0,1037.5
11972,2023/06/10,Veggie,S,19,3.0,3050.25
11973,2023/06/10,Veggie,S,21,3.0,3050.25
11974,2023/06/13,Chicken,L,13,1.0,1722.25
11975,2023/06/13,Chicken,L,14,1.0,1722.25
11976,2023/06/13,Chicken,L,16,4.0,6889.0
11977,2023/06/13,Chicken,L,17,1.0,1722.25
11978,2023/06/13,Chicken,L,20,1.0,1722.25
11979,2023/06/13,Chicken,L,21,1.0,1722.25
11980,2023/06/13,Chicken,M,13,2.0,2780.5
11981,2023/06/13,Chicken,M,14,1.0,1390.25
11982,2023/06/13,Chicken,M,17,1.0,1390.25
11983,2023/06/13,Chicken,M,18,3.0,4170.75
11984,2023/06/13,Chicken,M,19,1.0,1390.25
11985,2023/06/13,Chicken,M,20,2.0,2780.5
11986,2023/06/13,Chicken,M,21,1.0,1390.25
11987,2023/06/13,Chicken,M,22,1.0,1390.25
11988,2023/06/13,Chicken,S,12,1.0,1058.25
11989,2023/06/13,Chicken,S,13,1.0,1058.25
11990,2023/06/13,Chicken,S,14,2.0,2116.5
11991,2023/06/13,Chicken,S,22,1.0,1058.25
11992,2023/06/13,Classic,L,12,1.0,1701.5
11993,2023/06/13,Classic,L,13,5.0,7262.5
11994,2023/06/13,Classic,L,14,2.0,3071.0
11995,2023/06/13,Classic,L,16,1.0,1701.5
11996,2023/06/13,Classic,L,18,4.0,6557.0
11997,2023/06/13,Classic,L,20,4.0,6557.0
11998,2023/06/13,Classic,L,22,1.0,1701.5
11999,2023/06/13,Classic,M,13,2.0,2531.5
12000,2023/06/13,Classic,M,14,4.0,5021.5
12001,2023/06/13,Classic,M,15,1.0,1328.0
12002,2023/06/13,Classic,M,16,3.0,3631.25
12003,2023/06/13,Classic,M,18,2.0,2365.5
12004,2023/06/13,Classic,M,19,2.0,2427.75
12005,2023/06/13,Classic,M,20,1.0,1328.0
12006,2023/06/13,Classic,M,21,2.0,2137.25
12007,2023/06/13,Classic,S,12,1.0,996.0
12008,2023/06/13,Classic,S,13,4.0,3901.0
12009,2023/06/13,Classic,S,14,2.0,1992.0
12010,2023/06/13,Classic,S,16,2.0,1743.0
12011,2023/06/13,Classic,S,17,2.0,1992.0
12012,2023/06/13,Classic,S,18,3.0,2988.0
12013,2023/06/13,Classic,S,19,2.0,1992.0
12014,2023/06/13,Classic,S,20,2.0,1867.5
12015,2023/06/13,Classic,S,21,2.0,1992.0
12016,2023/06/13,Supreme,L,13,4.0,6847.5
12017,2023/06/13,Supreme,L,14,1.0,1722.25
12018,2023/06/13,Supreme,L,16,1.0,1722.25
12019,2023/06/13,Supreme,L,18,2.0,3444.5
12020,2023/06/13,Supreme,L,19,3.0,5083.75
12021,2023/06/13,Supreme,L,20,3.0,5166.75
12022,2023/06/13,Supreme,L,22,1.0,1722.25
12023,2023/06/13,Supreme,M,13,2.0,2739.0
12024,2023/06/13,Supreme,M,15,1.0,1348.75
12025,2023/06/13,Supreme,M,16,2.0,2718.25
12026,2023/06/13,Supreme,M,19,2.0,2739.0
12027,2023/06/13,Supreme,S,16,1.0,1037.5
12028,2023/06/13,Supreme,S,17,1.0,1037.5
12029,2023/06/13,Supreme,S,18,3.0,3071.0
12030,2023/06/13,Supreme,S,19,1.0,1016.75
12031,2023/06/13,Supreme,S,21,1.0,1037.5
12032,2023/06/13,Veggie,L,13,3.0,4897.0
12033,2023/06/13,Veggie,L,14,1.0,1680.75
12034,2023/06/13,Veggie,L,16,4.0,6723.0
12035,2023/06/13,Veggie,L,17,2.0,3257.75
12036,2023/06/13,Veggie,L,18,2.0,3170.6
12037,2023/06/13,Veggie,L,20,1.0,1680.75
12038,2023/06/13,Veggie,L,21,2.0,3170.6
12039,2023/06/13,Veggie,L,22,2.0,3403.0
12040,2023/06/13,Veggie,M,12,1.0,1328.0
12041,2023/06/13,Veggie,M,13,4.0,5104.5
12042,2023/06/13,Veggie,M,14,1.0,1328.0
12043,2023/06/13,Veggie,M,16,3.0,4046.25
12044,2023/06/13,Veggie,M,18,1.0,1328.0
12045,2023/06/13,Veggie,M,20,6.0,8071.75
12046,2023/06/13,Veggie,M,21,1.0,1328.0
12047,2023/06/13,Veggie,S,12,1.0,996.0
12048,2023/06/13,Veggie,S,13,1.0,996.0
12049,2023/06/13,Veggie,S,16,1.0,996.0
12050,2023/06/13,Veggie,S,17,1.0,996.0
12051,2023/06/13,Veggie,S,20,3.0,3029.5
12052,2023/06/13,Veggie,S,21,2.0,1992.0
12053,2023/06/14,Chicken,L,15,1.0,1722.25
12054,2023/06/14,Chicken,L,16,2.0,3444.5
12055,2023/06/14,Chicken,L,17,1.0,1722.25
12056,2023/06/14,Chicken,L,18,2.0,3444.5
12057,2023/06/14,Chicken,L,20,2.0,3444.5
12058,2023/06/14,Chicken,M,12,1.0,1390.25
12059,2023/06/14,Chicken,M,14,1.0,1390.25
12060,2023/06/14,Chicken,M,15,1.0,1390.25
12061,2023/06/14,Chicken,M,16,1.0,1390.25
12062,2023/06/14,Chicken,M,17,1.0,1390.25
12063,2023/06/14,Chicken,M,19,2.0,2780.5
12064,2023/06/14,Chicken,M,21,2.0,2780.5
12065,2023/06/14,Chicken,S,14,1.0,1058.25
12066,2023/06/14,Chicken,S,18,1.0,1058.25
12067,2023/06/14,Classic,L,12,2.0,3071.0
12068,2023/06/14,Classic,L,13,1.0,1701.5
12069,2023/06/14,Classic,L,15,1.0,1452.5
12070,2023/06/14,Classic,L,17,1.0,1369.5
12071,2023/06/14,Classic,L,18,1.0,1369.5
12072,2023/06/14,Classic,L,19,2.0,3071.0
12073,2023/06/14,Classic,L,20,1.0,1701.5
